Identifier,Components,reliability of distance,Rt. Asc. Hours,Rt. Asc. Minutes,Rt. Asc. Seconds,Declination degrees,Declination seconds,total proper motion arcseconds per year,direction angle of proper motion,radial velocity (km/sec),remark,Spectral type / color class,selected sources,apparent magnitude,code,joint magnitude,b-v color,code,joint color,u-b color,code,joint color,r-i color,code,joint color,trigonometric parallax,std. Err. Of trig. Parallax,resulting parallax,std err of resulting parallax,code,absolute visual magnitude M(V),code (from 74),code (from 75),quality of absolute magnitude,U space velocity component in the galactic plane and directed to the galactic center,V space velocity component in the galactic plane and in the direction of galactic rotation,W space velocity component perpendicular to the plane and in the direction of the galactic north pole,HD number,Durchmusterung number,Giclas number,LHS number,Number according to code in 179,"Additional remarks (names, LTT, LFT, wolf, ross, etc)",Distance in Parsecs,ra in rads,dec in rads,Luminosity in (SOLs)
NN,,,0,33,26,45,14.5,0.298,242,,,M2,L,11.71,,,1.54,,,,,,0.98,,,,,58,11,r,10.53,,,d,,,,,,G172-013,,,,172.4147598,0.145880437,0.789616042,0.005344271,72,1
NN,,,0,33,49,8,36,0.042,190.3,,,G5,,7.87,,,,,,,,,,,,,,46,4,o,6.18,,,b,,,,3335,BD+08    80,,,,,217.392071,0.147553044,0.150098316,0.293747301,55,1
Gl  24,A,s,0,34,14,-49,24.3,0.407,108.5,-3,SB,G3 V,,6.79,,,0.64,,,0.12,*,,0.22,,,376,119,33,4,r,4.38,,,c,-39,-43,7,3405,CD-49   1410,,,,,303.030853,0.149371095,-0.84814275,1.541733213,53,0
Gl  24,B,s,0,33,40,-49,24.1,0.41,109.4,4.7,,K0 V,,8.37,,,0.78,,,0.43,*,,0.26,,,774,119,33,4,r,5.96,,,c,-37,-46,0,3359,CD-49   1380,,,,,303.030853,0.146898545,-0.848200928,0.359731282,60,0
Gl  25,A,,0,34,47,-25,2.5,1.394,90.3,18.6,SB,G7 V,,6.23,,,0.72,,J,0.2,,J,0.27,,J,721,87,721,87,,5.52,,,c,-77,-47,-24,3443,CD-25   2252,,118,,ADS 520,13.88164948,0.151770923,-0.435605092,0.53949428,57,0
Gl  25,B,,0,34,47,-25,2.5,1.394,90.3,25,,G8 V,,6.4,*,,,,,,,,,,,721,87,721,87,,5.7,*,,c,-77,-46,-30,,CD-25   2253,,,,,13.88164948,0.151770923,-0.435605092,0.457070624,58,0
GJ 2010,,,0,34,56,-21,10.1,0.316,229,,,DA7,,14.53,,,0.45,,,-0.57,,,,,,,,62,7,w,13.49,,,c,,,,,,G266-141,,W285,,161.2913559,0.152425421,-0.363581172,0.000349808,37,1
NN,,,0,35,28,52,3.6,0.25,192,,,M0,L,10.48,,,1.42,,,1.27,,,0.66,,,,,44,7,r,8.7,,,d,,,,,,G218-005,,,,227.2734606,0.154752527,0.908618409,0.028835295,70,1
NN,,,0,35,48,51,11.4,0.27,277,,,m,,12.6,,,,,,,,,1.07,,,,,49,10,r,11.05,,,d,,,,,,G172-015,,,,204.0824493,0.156206968,0.893434044,0.003310383,72,0
Gl  26,,,0,36,13,30,20.5,1.561,88.3,-0.2,,dM4,W,11.06,,,1.53,,,1.08,,,1,,,795,22,795,22,,10.56,,,a,-80,-48,-2,,,G069-010,119,,,12.59187613,0.158025019,0.529561984,0.005198618,74,1
NN,,,0,36,40,60,16.9,0.294,211,,,m,,12.83,,,,,,,,,1.03,,,,,39,8,r,10.79,,,d,,,,,,G217-061,,,Wolf 10,256.4109064,0.159988515,1.052113562,0.004206137,72,0
Gl  27,,,0,36,45,20,58.9,0.588,231.2,-32.9,,K0+ V,,5.85,,,0.85,,,0.57,,,0.28,,,951,60,951,60,,5.74,,,b,38,-20,9,3651,BD+20    851,,1116,,,10.53111385,0.160352125,0.366199166,0.440537137,60+,0
Gl  27.1,,p,0,37,34,-44,31.5,0.546,115.5,,,M0.5,K,11.4,,,1.49,,,1.1,,,0.83,,,311,160,43,8,r,9.57,,,d,,,,,CD-44   1700,,1122,,,232.5588562,0.163915506,-0.758781892,0.012939197,70.5,1
Gl  27.2,,,0,38,2,-24,4.4,0.722,117,-50.4,,G3 V,,6.15,,,0.71,,,0.21,,,0.26,,,401,73,401,73,,4.17,,,d,-44,-76,45,3795,CD-24   2630,G266-152,1124,,LTT 357,24.94434045,0.165951723,-0.417599112,1.870739653,53,0
Gl  28,,,0,38,4,39,55.3,0.746,152.4,-64.2,,K2 Ve,,7.36,,,0.94,,,0.72,,,0.31,,,585,96,585,96,,6.2,,,d,19,-82,-26,3765,BD+39   1540,G132-015,1125,,,17.10377099,0.166097167,0.696764526,0.288385548,62,0
Gl  29,,,0,38,6,-59,44.1,0.99,62.8,1.5,,G1 V,,5.9,,,0.56,,,0.01,,,0.18,,,567,82,567,82,,4.67,,,d,-78,-12,-25,3823,CP-60    460,,1123,,,17.64613785,0.166242611,-1.016916089,1.180330241,51,0
NN,,,0,38,16,31,6.8,0.319,188,,,m,,13.83,,,,,,,,,1.25,,,,,53,10,r,12.45,,,d,,,,,,G069-011,,,,188.6801286,0.166969832,0.543030108,0.000911698,72,0
GJ 1015,A,s,0,38,28,55,33.6,0.313,104,,,m,,14.02,,,1.55,,,,,,,,,433,36,433,36,,12.2,,,b,,,,,,G218-007,,,,23.10190647,0.167842496,0.969704932,0.001147772,72,0
GJ 1015,B,s,0,38,29,55,33.7,0.313,104,,,DQ5,,14.08,,,0.02,,,-0.81,,,,,,433,36,433,36,,12.26,,,b,,,,,,G218-008,,W245,,23.10190647,0.167915218,0.969734021,0.001086062,72,0
GJ 2012,,,0,38,58,-22,37.2,0.567,229,,,DQ9,,14.53,,,0.62,,,-0.14,,,0.29,,,1008,114,1008,114,,14.55,,,c,,,,,,G266-157,1126,W246,,9.937454857,0.170024158,-0.373151394,0.000131768,72,0
GJ 1016,,,0,39,5,-33,53.9,0.45,237,,,k,,10.6,,,1.4,,,1.17,,,0.7,,,,,45,7,r,8.87,,,d,,,,,CD-34   2390,G267-156,,,BPM 46556,222.2229722,0.170533212,-0.560279779,0.024655912,72,0
GJ 1017,,x,0,39,45,-52,38.5,0.736,117.4,,,m,,12.25,*,,,,,,,,0.37,,,457,110,457,110,,10.5,*,,e,,,,,,,1129,,,21.8894566,0.173442094,-0.896372015,0.005494005,72,0
GJ 1018,,,0,39,53,-36,59.5,0.18,293,,,m,,12.65,:,,1.54,,,,,,1.11,,,,,54,11,r,11.31,:,,d,,,,,,G267-158,,,BPM 46562,185.1860852,0.174023871,-0.611010682,0.002605392,72,0
Gl  29.1,,,0,40,5,35,16.4,0.266,70,-0.5,SB,dM0  e,W,10.52,,,1.5,,,1.08,,,0.88,,,472,119,472,119,,8.9,,,e,-24,-10,7,,BD+34   1060,,,V087,FF Andromeda,21.19430939,0.174896535,0.615635805,0.023983937,70,1
Gl  30,,,0,40,52,33,34.6,0.406,209.3,-34.7,,dK5,W,8.73,,,1.12,,,1.09,,,0.44,,,547,70,547,70,,7.42,,,c,39,-29,-9,,BD+33    990,G069-015,,V361,,18.2906555,0.178314472,0.586023385,0.093745307,65,1
GJ 1019,,s,0,40,56,28,11.1,1.062,187,,,m,,14.52,,,1.59,,,0.79,,,1.21,,,519,50,519,50,,13.1,,,c,,,,,,G069-016,120,,,19.27647546,0.17860536,0.49192105,0.000501,72,0
NN,,s,0,41,2,23,36.9,0.213,149.9,,,dM0,M,10.97,,,1.34,,,1.1,,,0.63,,,423,50,423,50,,9.1,,,c,,,,,BD+23    97,G069-017,,V362,,23.64771341,0.179041692,0.412159503,0.01994879,70,1
Gl  31,,,0,41,5,-18,15.6,0.234,81,13.3,,K1 IIIe,,2.04,,,1.01,,,0.88,,,,,,545,85,545,85,,0.72,,,d,-19,-6,-13,4128,BD-18   1150,,,,Beta Ceti,18.35771034,0.179259859,-0.309621409,44.88291889,61,2
NN,,,0,41,5,-41,33.6,0.744,222.5,,,M4,K,13.1,*,,,,,,,,1.33,,,,,101,16,r,13.1,*,,d,,,,,,,1134,,LFT 69,99.01158434,0.179259859,-0.70581115,0.000501,74,1
NN,,q,0,41,36,75,39.9,0.395,103.2,-8.4,,G8,K,7.19,,,0.75,,,0.4,,,,,,232,83,48,8,r,5.6,,,d,-29,-25,-12,4075,BD+75    36,G242-067,,,LTT 10255,208.3341333,0.181514242,1.320603379,0.501170239,58,1
NN,,,0,41,42,12,20.8,0.33,127,,,m,,12.79,,,1.49,,,1.02,,,1.15,,,,,55,11,r,11.49,,,d,,,,,,G032-044,,,LP 465-77,181.8190985,0.181950575,0.215489985,0.002207342,72,0
NN,,,0,41,42,8,51.2,0.809,91.5,,,m,,13.8,*,,,,,,,,1.35,,,,,81,12,r,13.3,*,,d,,,,,,G001-018,1137,,LTT 10257,123.4581401,0.181950575,0.154519816,0.00041671,72,0
Wo 9024,,s,0,41,58,-26,47.5,0.345,62.4,55.4,,G5 V,,7.79,,,0.67,,,0.17,,,,,,398,188,28,5,r,5.03,,,d,-57,-3,-56,4208,CD-27   2230,G267-162,,,LTT 410,357.1433238,0.183114127,-0.439968416,0.847220519,55,0
Gl  31.2,A,,0,42,7,-19,13.4,0.35,60,27,,dM2,W,10.78,,,1.44,,,1.11,,,0.66,,,564,188,41,8,r,8.84,,,d,-42,2,-25,,BD-19   1110,G268-037,,V088,,243.9031224,0.183768626,-0.327714656,0.025346714,72,1
Gl  31.2,B,,0,42,5,-19,13.7,0.35,60,,,m,,16.3,P,,,,,,,,,,,564,188,41,8,r,14.4,P,,d,,,,,,,,V088,B LP 766-10,243.9031224,0.183623182,-0.327627389,0.000151291,72,0
Gl  31.3,,,0,42,16,-22,16.8,0.107,324.6,13.2,,F2 V,,5.23,,,0.34,,,0.1,:,,0.21,C,,463,119,463,119,,3.6,,,e,0,12,-12,4247,CD-22   2390,,,,,21.60599074,0.184423124,-0.379085514,3.162456379,42,0
NN,,,0,42,29,-15,32.3,0.662,151.8,,,m,,14.2,*,,,,,,,,1.37,,,,,72,11,r,13.5,*,,d,,,,,,G268-038,1140,,,138.8900889,0.185368511,-0.252403699,0.000346601,72,0
Gl  31.4,,,0,42,31,1,31.2,0.572,185.3,9.9,,K2 V,,8.01,,,1,,,0.9,,,0.35,,,432,136,51,7,r,6.55,,,c,27,-32,-34,4256,BD+01   1310,G001-020,1141,,,196.0792814,0.185513955,0.026529005,0.208913555,62,0
Gl  31.5,,,0,42,32,-65,54.8,0.76,167,97.7,,G3 V,,6.54,,,0.65,,,0.12,,,0.24,,,504,95,49,8,r,4.99,,,d,49,-107,-32,4308,CP-66    530,,1139,,LTT 416,204.0824493,0.185586677,-1.11852334,0.879016953,53,0
GJ 1020,,,0,42,58,-13,9.1,0.202,190.9,-12.8,,G0 V,,6.15,,,0.61,,,0.1,,,,,,,,50,8,r,4.64,,,d,14,-16,8,4307,BD-13   128,,,,LTT 421,200.0008333,0.18747745,-0.22424572,1.213400371,50,0
NN,,,0,43,12,-51,54,0.094,124,,,M3,S,11.91,,,1.48,,,,,,0.91,t,,,,43,9,r,10.08,,,d,,,,,,,,,BPM 16228,232.5588562,0.188495559,-0.874409955,0.008089046,73,1
Gl  32,A,,0,43,25,-42,10.9,0.312,104.1,-26.3,,K5 V,,8.41,,,1.17,,,1.14,,,0.49,,,814,98,814,98,,7.96,,,c,-17,-8,26,4378,CD-42   2491,,,,,12.29858945,0.189440946,-0.729867604,0.057008411,65,0
Gl  32,B,,0,43,25,-42,10.9,0.262,114.1,-22.6,,K7 V,,9.06,,,1.27,,,1.18,,,0.57,,,814,98,814,98,,8.61,,,c,-12,-8,23,,CD-42   2492,,,,,12.29858945,0.189440946,-0.729867604,0.031327531,67,0
GJ 1021,,,0,43,25,-47,49.6,0.202,65.1,-11.4,,G5 IV,,5.8,,,0.64,,,1.7,C,,0.22,,,481,188,481,188,,4.2,,,f,-22,0,7,4391,CD-48   1760,,,,BS  209,20.79803962,0.189440946,-0.805876693,1.819754336,55,2
NN,,,0,44,27,-26,24.6,0.286,47,,,M3 :,K,13.98,,,1.64,,,1.24,,,,,,,,40,19,r,12,,,f,,,,,,G268-046,,,LTT 442,250.0006667,0.193949713,-0.446629756,0.001379938,73,1
NN,,,0,44,40,-23,46.8,0.207,141,,,m,,14.4,,,,,,,,,1.32,,,,,54,9,r,13.06,,,d,,,,,,G268-047,,,,185.1860852,0.1948951,-0.38781216,0.000519803,72,0
Wo 9029,A,x,0,45,8,-37,12.5,0.393,207.4,-26,,F7/8 V,,7.85,,,0.54,,,-0.03,,,0.21,,,407,102,407,102,,5.9,,,e,37,-19,33,4597,CD-37   2731,G267-171,,,LTT 449,24.57680921,0.196931317,-0.642135721,0.380171348,47,1
Wo 9029,B,x,0,45,7,-37,13.4,0.396,206,,,m,,15.5,P,,,,,,,,,,,407,102,407,102,,13.5,P,,e,,,,,CD-37   2732,G267-170,,,L 938-2 ,24.57680921,0.196858595,-0.641873921,0.000346601,72,0
Gl  33,,,0,45,45,5,1.4,1.367,146.4,-10,,K2 V,,5.74,,,0.88,,,0.58,,,0.33,,,1359,37,1359,37,,6.41,,,a,-1,-47,-13,4628,BD+04   1231,,121,,,7.381050628,0.199622033,0.087673706,0.237667265,62,0
Gl  34,A,,0,46,3,57,33.1,1.213,114.9,8.2,,G3 V,,3.45,,,0.57,,,0.02,,,0.22,,,1684,31,1684,31,,4.58,,,a,-30,-11,-15,4614,BD+57   1508,,123,,Eta Cassiopeia,5.966402084,0.20093103,1.004466073,1.282346236,53,0
Gl  34,B,,0,46,3,57,33.1,1.213,114.9,10.5,,K7 V,,7.51,,,1.39,,,1.03,,,0.59,,,1684,31,1684,31,,8.64,,,a,-31,-9,-16,,BD+57   1509,,122,,,5.966402084,0.20093103,1.004466073,0.030473728,67,0
NN,,,0,46,6,26,45,0.314,209,,,M4,,12.38,,,1.52,,,1.2,,,,,,,,43,20,r,10.5,,,f,,,,,,G069-024,,,LTT 17156,232.5588562,0.201149196,0.466875575,0.005494005,74,1
NN,,,0,46,10,44,18.5,0.187,127,,,m,,13.06,,,,,,,,,1.16,,,,,54,11,r,11.72,,,d,,,,,,,,,LP 193-584,185.1860852,0.201440085,0.773326303,0.001785933,72,0
Gl  34.1,,,0,46,21,16,40.3,0.199,180.8,3.8,SB,F8 V,,5.07,,,0.51,,,0,,,,,,456,136,55,5,s,3.77,,,b,6,-8,-15,4676,BD+16    761,,,,,181.8190985,0.202240027,0.290975475,2.704090397,48,0
Gl  35,,,0,46,31,5,9.2,2.98,155.7,54,,DZ7,,12.38,,,0.55,,,0.02,,,0.16,,,2309,21,2309,21,,14.2,,,a,2,-49,-38,,,G001-027,7,W005,van Maanen 2,4.369603224,0.202967248,0.089942634,0.000181893,72,0
NN,,,0,46,43,-50,24.9,0.323,131,,,M2,S,10.75,,,1.43,,,,,,0.75,t,,,,48,9,r,9.16,,,d,,,,,CD-50   2100,,,,LTT 464,208.3341333,0.203839912,-0.86542151,0.018876235,72,1
Gl  36,,,0,46,57,-23,29.2,0.534,77.8,5,,G9 V,,7.16,,,0.78,,,0.32,,,0.29,,,625,90,625,90,,6.14,,,d,-38,-14,-5,4747,CD-23   3150,G268-053,1154,,,16.01042142,0.204858021,-0.392931792,0.304771723,59,0
GJ 1022,,,0,47,18,-61,17.7,1.119,94,-2,,M6,S,12.16,,,1.46,,,1.05,,,0.99,,,,,46,9,r,10.47,,,d,-94,-67,5,,,,124,,LTT 471,217.392071,0.206385184,-1.059502122,0.005647934,76,1
Gl  37,,,0,47,37,-10,54.8,0.322,225.5,8.2,SB?,F7 IV-V,,5.17,,,0.5,,,-0.02,,,0.29,C,,618,72,618,72,,4.12,,,c,23,-2,-13,4813,BD-11   1530,,,,Phi(2) Ceti BS 235,16.19153436,0.207766903,-0.158592251,1.958909325,47,2
NN,A,,0,47,52,24,32.7,0.22,102,,,m,,12.7,,,,,,,,,1.21,,J,,,71,14,r,12,,,d,,,,,,,,,LTT 10301,140.8462538,0.208857734,0.428391065,0.001379938,72,0
NN,B,,0,47,52,24,32.7,0.22,102,,,m,,13.3,*,,,,,,,,,,,,,71,14,r,12.6,*,,d,,,,,,,,,LP 350-19,140.8462538,0.208857734,0.428391065,0.00079405,72,0
NN,,s,0,47,54,-27,42.6,0.166,65.8,,,A3,,9.6,,,0.89,,,0.4,,,,,,409,205,20,3,r,6.11,,,d,,,,,CD-28   2580,,,,,500.0003333,0.209003178,-0.45884706,0.313310724,33,1
Gl  38,,,0,48,23,58,1.5,1.549,75.9,-16.6,,dM2,W,10.67,,,1.39,,,,,,0.69,,,535,34,535,34,,9.31,,,b,-104,-84,34,,,G218-017,126,,Wolf 33,18.70050843,0.211112117,1.012727298,0.016440402,72,1
Gl  39,,,0,48,43,18,28.3,0.27,173.3,6.5,,dK6,W,9.24,,,1.21,,,1.18,,,0.49,,,461,133,48,8,r,7.65,,,d,5,-13,-24,4913,BD+17   1120,G032-054,,V001,,208.3341333,0.212566558,0.322391402,0.075848155,66,1
GJ 2015,,s,0,48,56,-27,39.5,0.016,115.6,,,K0,,10.41,,,1.08,,,0.92,,,,,,649,205,21,4,r,7.02,,,d,,,,,CD-28   2620,,,,,476.1908262,0.213511945,-0.459748814,0.135505646,60,1
Gl  40,A,,0,49,4,-23,10.8,0.681,114.1,15.4,,K5 V,,8.96,:,,1.29,,,1.12,,,0.55,,,692,75,692,75,,8.16,:,,c,-26,-38,-17,4967,CD-23   3320,G268-060,1159,V089,,14.46240683,0.214093722,-0.398284135,0.047417102,65,0
Gl  40,B,,0,49,6,-23,10.7,0.678,113.5,,,m,,17.3,P,,,,,,,,,,,692,75,692,75,,16.5,P,,c,,,,,,,1160,V089,B LP 826-170,14.46240683,0.214239166,-0.398313224,2.18661E-05,72,0
Gl  41,,,0,50,4,60,51,0.193,340.5,20.8,,F8 V,,4.82,,,0.53,,,0.12,,,,,,649,153,76,12,r,4.22,,,d,-8,20,11,5015,BD+60   1241,,,,,131.580214,0.218457045,1.06203285,1.78653846,48,0
NN,,,0,50,6,-41,31,0.059,212,,,M3,S,11.92,,,1.49,,,,,,0.9,t,,,,42,8,r,10.04,,,d,,,,,,,,,Sm 177,238.0959381,0.218602489,-0.706567459,0.00839263,73,1
Gl  42,,,0,50,34,-30,37.7,0.622,85.9,-7,SB,K3 V,,7.17,,,0.93,,,0.68,,,0.33,,,890,238,69,11,r,6.36,,,d,-38,-20,7,5133,CD-31   3250,G269-049,1163,,,144.9286862,0.220638706,-0.51263229,0.248868741,63,0
GJ 1023,A,x,0,51,5,68,46.6,0.094,253.9,,,G0,,9.7,,,0.55,,,0.07,,,,,,533,280,533,280,,8.3,,,f,,,,5109,BD+68    58P,,,,ADS  737,18.77061236,0.22289309,1.200379282,0.041680437,50,1
GJ 1023,B,x,0,51,7,68,46.6,0.09,250.6,,,,,10.4,,,0.64,,,0.16,,,,,,533,280,533,280,,9,,,f,,,,,BD+68    58S,,,,,18.77061236,0.223038534,1.200379282,0.021873512,72,0
Gl  42.1,,s,0,52,19,23,49.9,0.249,226.1,-8.6,,G5,H,7.38,,,0.65,,,0.1,,,,,,494,188,32,4,r,4.91,,,c,35,-4,-15,5294,BD+23   1251,,,,,312.5005333,0.228274522,0.41594105,0.946234595,55,1
Gl  43,,s,0,53,10,-52,6.5,0.47,41,,,m,,12.36,,,1.51,,,,,,1.19,C,,616,136,616,136,,11.31,,,d,,,,,,,,,L 220-80,16.24403745,0.231983346,-0.905680438,0.002605392,72,0
NN,,,0,53,20,-11,44.1,0.451,348,,,DA7,,15.25,,,0.35,,,-0.48,,,,,,,,43,7,w,13.42,,,d,,,,,,G270-098,,W,LTT 524,232.5588562,0.232710567,-0.179158048,0.000373106,37,1
NN,,p,0,53,23,-29,56.9,0.452,64.5,9.5,,K5 V,,9.48,,,1.18,,,1.14,,,0.47,,,208,205,40,6,r,7.49,,,d,-53,-8,-10,5425,CD-30   2770,G269-058,,V219,RGO 8,250.0006667,0.232928733,-0.489593944,0.08789176,65,0
NN,,s,0,53,42,68,46.6,0.749,107.3,-49.4,,K4 V,,9.1,,,1.03,,,0.88,,,0.41,,,434,108,37,5,r,6.94,,,c,-51,-89,-32,5351,BD+68    60,G242-073,1167,V363,LTT 10329,270.2708869,0.234310452,1.200379282,0.145867642,64,0
NN,,x,0,53,54,-28,24.5,0.16,136,,,,,10.96,,,0.96,,,0.72,,,0.38,,,439,205,439,205,,9.2,,,f,,,,,CD-28   2910,G269-061,,,,22.78636159,0.235183117,-0.481565429,0.01819343,72,0
GJ 1024,,,0,53,58,17,11.6,0.728,113.9,,,m,,13.71,,,1.64,,,1.31,,,1.26,,,574,45,574,45,,12.5,,,b,,,,,,G032-059,1168,,,17.43117313,0.235474005,0.300080276,0.000870662,72,0
Gl  44,,s,0,54,48,-2,5,0.321,238.2,-47.8,,K1,K,9.46,,,0.86,,,0.48,,,0.43,C,,700,102,700,102,,8.69,,,d,33,-15,38,,BD-02   1290,G070-024,,,,14.29738763,0.239110108,-0.033452144,0.029102118,61,1
Gl  45,,,0,55,10,-62,31,1.035,82.9,11,,K7 V,,9.5,,,1.3,,,1.25,,,0.54,,,599,82,599,82,,8.39,,,c,-69,-44,-13,5633,CP-62    750,,128,U011,L 123-59,16.70447833,0.240709993,-1.073086602,0.038364584,67,0
Gl  46,,,0,55,58,-28,7.3,1.305,102.7,43,,M3.5,,11.77,,,1.57,,,1.14,,,1.19,,,717,145,717,145,,11.05,,,d,-60,-64,-40,,CD-28   3020,G269-063,129,,,13.95895857,0.244200651,-0.486568707,0.003310383,73.5,1
GJ 2017,,x,0,57,26,-25,51.6,0.05,225.1,,,G0,,9.87,*,,0.5,*,,,,,,,,579,205,579,205,,8.7,*,,f,,,,,CD-26   3220,,,,,17.28081094,0.250600192,-0.421322481,0.028835295,50,1
Gl  46.1,,,0,57,36,17,55.8,0.095,167,-36.7,,G5,H,7.33,,,1.07,,,0.94,,,,,,508,119,508,119,,5.9,,,e,17,-27,20,5857,BD+17   1350,,,,,19.69350859,0.251327412,0.312937535,0.380171348,55,1
NN,,,0,57,38,66,40.8,0.27,257,,,m,,13.28,,,,,,,,,1.14,,,,,45,9,r,11.55,,,d,,,,,,,,,LP 51-17,222.2229722,0.251472856,1.163785545,0.002088663,72,0
GJ 2018,,s,0,57,51,-25,53,0.426,95,,,K2,,9.95,,,1.11,,,1.05,,,0.41,,,559,205,27,3,r,7.11,,,c,,,,,CD-26   3230,G268-090,,,LTT 565,370.3708204,0.252418243,-0.420915238,0.124725607,62,1
GJ 2019,,x,0,58,12,-26,54.3,0.12,175.3,,,K0,,10.11,,,0.76,,,0.28,,,,,,499,205,499,205,,8.6,,,f,,,,,CD-27   3230,,,,,20.04839924,0.253945406,-0.437990376,0.031617416,60,1
Gl  47,,,0,58,13,61,6.5,0.84,158,8.7,,dM2.5e,W,10.83,,,1.57,,,,,,0.98,,,924,29,924,29,,10.66,,,a,-19,-3,-40,,,G243-050,1176,,,10.83792618,0.254018128,1.066541617,0.004741174,72.5,1
GJ 1025,,,0,58,20,-4,43.5,1.326,70.5,8,,,,13.32,,,1.73,,,1.27,,,1.2,,,,,60,12,r,12.21,,,d,-101,-26,10,,,G070-028,130,,,166.6676667,0.254527183,-0.057159533,0.001137249,72,0
Gl  48,,,0,58,48,71,25,1.783,101.2,0.8,,dM3.5e,W,10.04,,,1.46,,,1.15,,,1.08,,,1155,41,1155,41,,10.35,,,a,-61,-38,-11,,BD+70    68b,G242-076,131,V364,,8.67728866,0.2565634,1.246455974,0.006308005,73.5,1
Wo 9035,,x,0,59,4,81,50,0.186,252.2,-50.7,,dG2,,8.45,,,0.6,,,0.02,,,,,,402,119,402,119,,6.5,,,e,42,-27,-24,5817,BD+81    27,,,,,24.88232315,0.257726953,1.428261105,0.218759843,52,1
NN,,,0,59,4,53,54.8,0.385,250,,,m,,15.12,,,1.84,,,,,,,,,,,66,25,r,14.2,,,f,,,,,,G218-020,,,,151.5162515,0.257726953,0.940965177,0.000181893,72,0
GJ 2020,,x,0,59,24,-26,9.3,0.088,183.5,,,F0 V,,9.75,,,0.33,,,0.01,,,,,,849,205,849,205,,9.4,,,e,,,,6088,CD-26   3340,,,,,11.79272492,0.259181394,-0.451080345,0.015132499,40,0
Gl  49,,,0,59,27,62,4.5,0.686,84.3,-5.6,SB?,K5 V,,9.56,,,1.5,,,1.18,,,0.89,,,1126,100,1126,100,,9.82,,,b,-21,-21,4,,BD+61   1950,G243-052,1179,V002,Wolf 46,8.899789135,0.25939956,1.083413133,0.010277853,65,0
Gl  50,,s,0,59,27,-10,8.9,0.566,202.2,-0.4,,K5 V,,10.5,,,1.25,,,1.12,,,0.54,,,426,115,29,5,r,7.81,,,d,74,-49,-26,,BD-10   2160,G270-118,5019,U014,,344.8280695,0.25939956,-0.17194402,0.065454857,65,0
NN,,x,0,59,29,-26,1.9,0.13,38,,,,,11.84,,,1.23,,,,,,0.53,,,419,205,419,205,,10,,,f,,,,,,,,,RGO 2913,23.87333321,0.259545004,-0.453232918,0.008707608,72,0
NN,,q,0,59,48,4,47.4,0.386,54.7,19.7,,K0,K,8.2,,,1,,,0.86,,,,,,209,121,43,8,r,6.37,,,d,-46,6,-2,6101,BD+ 4   158,G001-043,,,LTT 10369,232.5588562,0.260926723,0.083601271,0.246586987,60,1
NN,,p,0,59,54,-10,41,0.131,357,-20,,K7 V,U,10.04,,,1.35,,,1.22,,,0.64,,,195,153,49,9,r,8.49,,,d,-2,6,23,,BD-11   192,,,V003,U 15,204.0824493,0.261363055,-0.162606509,0.034988758,67,0
Gl  51,,,1,0,8,62,5.8,0.727,82.5,,,M5,K,13.66,,,1.68,,,0.79,,,1.51,,,1109,85,1109,85,,13.88,,,b,,,,,,G243-055,1183,,Wolf 47,9.035642441,0.262381164,1.083791288,0.000244243,75,1
NN,,,1,0,28,31,24.9,0.269,85,,,m,,13.64,,,,,,,,,1.18,,,,,44,9,r,11.86,,,d,,,,,,,,,LP 294-40,227.2734606,0.263835605,0.548295185,0.001569865,72,0
GJ 1026,A,,1,0,32,19,49.8,0.644,86.2,,,M1.5,K,11.88,:,,,,,,,,1.02,,J,585,66,585,66,,10.72,:,,c,,,,,,G033-035,1180,,LP 406-76,17.10377099,0.264126493,0.346098791,0.004486263,71.5,1
GJ 1026,B,,1,0,32,19,49.8,0.644,86.2,,,M3.5,K,12.4,*,,,,,,,,,,,585,66,585,66,,11.2,*,,c,,,,,,,1181,,LP 406-77,17.10377099,0.264126493,0.346098791,0.002883204,73.5,1
GJ 1027,,,1,1,14,4,48.3,0.388,52,61,,DA6,,13.96,,,0.31,,,-0.57,,,,,,468,38,468,38,,12.31,,,b,-42,6,1,,,G001-045,,W  7,,21.37532336,0.26718082,0.083863071,0.001037179,36,1
Wo 9036,,s,1,1,59,-25,52.1,0.338,185.7,2.8,,K5 V,,9.8,,,1.19,,,1.14,,,0.48,,,407,91,35,5,r,7.52,,,d,29,-35,-4,6378,CD-26   3480,G268-109,,V220,LTT 606,285.714869,0.270453312,-0.421177037,0.08549635,65,0
GJ 1028,,,1,2,21,-18,23.9,1.342,71.5,,,m,,14.46,,,1.87,,,,,,1.5,,,1000,50,1000,50,,14.46,,,b,,,,,,G268-110,134,,,10.01668613,0.272053197,-0.307207037,0.000143157,72,0
Wo 9037,,,1,2,22,-39,44.9,0.549,196.9,22.4,,G3 IV,,7.72,,,0.6,,,-0.03,,,0.22,,,421,90,421,90,,5.84,,,d,50,-42,-10,6434,CD-40   2390,,1188,,LTT 610,23.75998724,0.272125919,-0.667617528,0.401772827,53,2
GJ 1029,,,1,2,47,28,13.6,1.906,95,,,m,,14.8,,,1.89,,,1.44,,,1.53,,,796,36,796,36,,14.3,,,b,,,,,,G069-047,135,,,12.57609055,0.273943971,0.49264827,0.000165888,72,0
