Additional remarks (names LTT LFT wolf ross etc),Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
,21.60599074,0.60206587,0.639895881,0.000972416,72,0
,21.60599074,0.601920426,0.639808615,0.000801398,72,0
LTT 17354,243.9031224,0.602865812,0.047996554,0.000660456,72,0
LTT 1190,243.9031224,0.604974752,-0.676111463,0.16594406,63,1
,11.53521672,0.606283749,0.831678477,0.01994879,71.5,1
LFT 211,312.5005333,0.607301858,-0.538201364,0.253495786,63,0
LTT 1192,250.0006667,0.607520024,-0.120282274,0.139302202,60,1
Kappa Fornax,120.4833111,0.611956069,-0.418122711,1.047130915,51,0
Delta Hydrus,20.79803962,0.614574063,-1.171348639,8.71056132,33,0
LTT 10808,256.4109064,0.619155552,0.449451371,0.012820564,72,0
LTT 17364,192.308559,0.621991712,0.651327788,0.000772409,72,0
LTT 10810,277.7783778,0.625627815,0.096923951,0.444613578,59,1
ADS 1865,16.43051564,0.633336352,0.073391095,0.042455372,67,0
,16.43051564,0.633336352,0.073391095,0.038012838,67,0
LP 590-137,22.18046745,0.634863515,0.051778101,4.44E-05,72,0
LTT 17373,232.5588562,0.63573618,0.021293017,0.002830577,72,0
,31.06126794,0.636027068,0.559116226,0.069814118,70,1
,31.06126794,0.636027068,0.559116226,0.054946262,72,0
,31.55102528,0.636463401,0.518508232,3.837325743,50,0
Rob 140,178.5723619,0.637917842,0.207112405,0.004363994,71,1
,204.0824493,0.640026781,-0.345487925,0.103741303,64,0
,204.0824493,0.640026781,-0.345487925,0.009547746,72,0
LTT 1226,204.0824493,0.637917842,-0.344440728,0.002629501,73,1
Feige 22,222.2229722,0.64424466,0.088022772,0.003280032,33,1
Ross 21,16.67667087,0.64460827,0.997601112,0.001258513,73.5,1
,25.00666791,0.649771536,0.035721072,4.168985977,63,2
,15.63567177,0.651444143,-0.787027137,0.006605307,72,0
,227.2734606,0.65522569,0.258570529,1.753928873,48,0
USNO 695,15.49064807,0.6555893,-0.237219334,0.000103706,72,0
,250.0006667,0.655952911,0.133837665,0.151342097,55,1
L 1305-010,9.782712568,0.65769824,0.431358125,0.000544302,74,1
LTT 17383,243.9031224,0.657989128,0.725358837,0.001852959,72,0
LTT 10846,256.4109064,0.658934515,0.25804693,0.001819137,73.5,1
CC Eridani,11.48243614,0.665261333,-0.767770338,0.033107573,67,0
Fleming,208.3341333,0.665406777,0.40753438,0.001235541,73,1
LTT 1263,243.9031224,0.665915832,-1.240783654,0.143205128,64,0
LTT 1267,23.59197381,0.666788496,-0.038891753,0.90364498,55,2
,238.0959381,0.667224829,0.964527122,0.002534385,72,0
,14.50426001,0.667806605,0.349153117,0.00999774,72,1
LTT 10858,7.749584142,0.66904288,0.116064395,0.244326154,63,0
LTT 10859,7.749584142,0.669842823,0.115773507,0.001126822,74.5,1
,200.0008333,0.670860931,-0.38853938,0.148579658,62,0
LTT 10854,243.9031224,0.671151819,0.556003722,0.00183597,73,1
LTT 10855,243.9031224,0.671151819,0.556003722,0.001379938,73.5,1
CFS 676,23.48127991,0.672388094,-0.804916762,0.007941397,50,1
LTT 1274,208.3341333,0.67260626,-0.045843982,0.216754142,63,1
,208.3341333,0.673697091,0.116646172,0.000149904,75,1
,24.63730984,0.675878753,0.00247255,0.000456916,72,0
Lambda(2) Fornax,18.1251453,0.675878753,-0.579594756,1.393179478,55,2
LFT 219,322.5811618,0.678569469,0.534187106,1.047130915,51,0
,169.4925088,0.680096632,0.111933783,0.000231111,38,1
LTT 17400,222.2229722,0.683369124,0.126681815,0.000839168,72,0
,21.06055033,0.684750843,-0.44453536,0.125879735,52,0
Epsilon Ceti ,14.58869909,0.68569623,-0.207985069,1.16950838,45,0
,14.58869909,0.68569623,-0.207985069,1.047130915,45,0
,129.8714132,0.687659725,-1.00528056,0.020319684,70,0
,151.5162515,0.688241502,-0.587739626,0.003979992,72,0
,222.2229722,0.688386946,-0.145444104,2.0893717,48,0
,232.5588562,0.689914109,0.017133315,0.073104521,70,1
LTT 1310,476.1908262,0.691441272,-0.517490123,1.22462838,50,0
,23.42632193,0.694131988,0.697840813,5.152701099,49,0
,185.1860852,0.700313362,0.335423193,0.145867642,64,1
,21.32978029,0.701186027,0.052825299,14.86132496,33,0
,21.32978029,0.701186027,0.052825299,1.148161408,43,1
,23.81652525,0.697695368,0.055239671,0.042455372,65,1
Theta Perseus,12.62356685,0.701476915,0.855531311,3.076266491,47,0
,12.62356685,0.701476915,0.855531311,0.013058928,71,0
Iota Horologium,14.65267796,0.701840525,-0.889856119,1.282346236,53,2
LTT 1323,222.2229722,0.702131414,-0.678118592,0.002398123,73.5,1
,7.982755364,0.703804021,0.441859189,0.003280032,73.5,1
Wolf 1132,17.46156064,0.704094909,-0.156381501,0.004569673,72.5,1
,188.6801286,0.70765829,-0.619271907,0.440537137,55,0
LTT 10901,20.71198594,0.707876456,0.172874862,7.24506382,40,2
Pulk 22-59,212.7667408,0.708312788,0.780860307,0.018026624,66,1
LP 197-48,212.7667408,0.708458232,0.780918485,0.000549338,72,0
Tau(1) Eridani,136.987518,0.710203561,-0.30048752,2.679297936,46,0
,19.02017634,0.712676111,0.444040851,0.222827093,61,2
,136.987518,0.71369422,0.201905506,0.059695269,68,1
,16.4036137,0.71405783,-0.084270314,0.000105634,72,0
LP 411-6,15.00362619,0.714930495,0.283063316,3.53E-05,76,1
,20.9723127,0.715439549,-0.023387412,0.000235408,37,1
,10.32546278,0.720166483,0.945706655,6.92E-05,72,0
,217.392071,0.720820981,0.468824526,0.373232102,61,0
LP 354-414,217.392071,0.720820981,0.468911792,0.000104666,72,0
VY Aries,128.2064282,0.723002643,0.539481272,0.283121663,59,1
,204.0824493,0.732238343,0.270700567,0.099988698,66,1
,22.52992422,0.735292669,-0.918828585,0.022694431,72,0
LP 298-42,161.2913559,0.73674711,0.511119671,0.000591346,72,0
,16.16541013,0.736819833,-0.762999771,0.122448997,48,0
Wolf 1323,15.00362619,0.737256165,0.596873515,0.029643194,70,1
LTT 17424,227.2734606,0.738201552,0.105156087,0.002398123,73,1
,256.4109064,0.739074216,1.058542191,0.123582059,65,0
LTT 10935,192.308559,0.739437826,0.467282818,0.011585238,70,1
,8.325748496,0.742273986,-0.192480728,0.233329138,62,0
LTT 1376,263.1585281,0.742783041,-0.564526747,0.349927131,61,0
L 127-097,12.35918935,0.747146364,-1.08399491,0.003731477,72,0
BS  860,238.0959381,0.750346134,1.070206809,2.85773783,44,0
,232.5588562,0.750491578,-0.626485935,0.239866482,63,0
L 442-013,232.5588562,0.750491578,-0.626311402,0.002703174,73,1
,188.6801286,0.753473182,0.465537489,0.283121663,62,1
,192.308559,0.753473182,0.465537489,0.038719584,70,1
L 1378-026,192.308559,0.753255016,0.4655084,0.000920134,72,0
Ross 364,22.32889699,0.754127681,0.964148968,0.027792244,71,1
Ross 365,22.32889699,0.754127681,0.964236234,0.009460207,73,1
,434.782992,0.756818397,0.239342818,0.39443929,60,1
Ross 791,21.37532336,0.762345273,0.184946723,0.002442709,74,1
ADS 2242,227.2734606,0.763726992,-0.433394342,0.275405438,61,1
,227.2734606,0.763726992,-0.433394342,0.239866482,72,0
,227.2734606,0.76365427,-0.433277987,0.331113157,62,0
LP 71,222.2229722,0.766926762,-0.225292918,0.003800854,72.5,1
LFT 245,232.5588562,0.767508539,-1.211840277,0.001096111,36,1
Ross 331,188.6801286,0.767944871,0.635590736,0.001819137,73.5,1
LP 298-52,250.0006667,0.76896298,0.551029534,0.00235435,72,0
,238.0959381,0.783071058,0.461028722,1.106629288,58,0
LFT 251,25.32304023,0.783071058,-0.48377618,2.48896872,55,2
LTT 1445,76.33806124,0.783361946,-0.265580935,0.002088663,73,1
LP 771-96,76.33806124,0.783361946,-0.265580935,0.000954667,73,1
LFT 252,222.2229722,0.78561633,1.073726556,0.963827281,54,0
LFT 253,222.2229722,0.788088879,1.074279243,0.003800854,73,1
Tau(3) Eridani,16.24403745,0.786198106,-0.387114028,5.346083477,34,2
LP 771-72,15.61131248,0.786852604,-0.30787608,0.004167573,72,0
,20.37478441,0.790415985,-0.07228572,0.208913555,55,1
LP 711-43,208.3341333,0.790997761,-0.226281938,0.001689911,72,0
LP 711-44,208.3341333,0.791506816,-0.226049227,0.001499206,72,0
LP 771-77,153.8472372,0.793179423,-0.33920474,0.001513079,73,1
,19.31365534,0.799578964,1.324064948,0.038364584,70,1
ADS 2343,250.0006667,0.801251571,0.701069672,0.071112123,65,1
,15.73387544,0.802124235,0.031183216,0.049651913,70,0
LTT 1469,250.0006667,0.806996613,-0.210312175,0.887150798,55,0
LTT 17467,24.57680921,0.807432945,0.747873584,0.000724179,72,0
LTT 1471,238.0959381,0.807505667,-0.067020643,0.022075915,67,1
,12.07655393,0.808378332,1.284504152,0.000176936,76,1
Iota Perseus ,10.83792618,0.809178274,0.862599894,2.443537712,50,0
LTT 1479,217.392071,0.81077816,-0.481594518,0.033107573,67,0
LTT 1477,217.392071,0.810632715,-0.481274541,0.002398123,72,0
LTT 1480,147.0599569,0.811069048,-0.40212386,0.028835295,72,0
,13.05060176,0.812232601,0.794968385,0.012939197,71,1
,11.89052951,0.812814377,0.171769487,0.000140544,72,0
,208.3341333,0.81397793,1.016654289,0.007724962,73,1
BPM 2877,212.7667408,0.816886812,-1.040827099,0.071770148,65,0
,188.6801286,0.818632141,0.099949188,0.005494005,74,1
,208.3341333,0.819432084,1.070759496,0.03372312,68,1
CFS 873,13.41726715,0.827067899,-0.790430529,0.003871521,72,0
LTT 1507,175.4395465,0.82743151,-0.646237244,0.006605307,73.5,1
 BS 963 (Alpha Fornax),13.76728233,0.828813229,-0.502945713,4.325449239,47,2
,13.76728233,0.828813229,-0.502945713,0.346718823,57,0
LB 3303,11.79272492,0.829322283,-1.173093968,0.003341015,33,1
,11.79272492,0.829322283,-1.173093968,0.00015553,72,0
ADS 2406,18.77061236,0.829976781,-0.010791953,2.910869775,48,0
,18.77061236,0.829976781,-0.010791953,0.007941397,72,0
,166.6676667,0.831213056,-0.658221839,0.006024084,73,1
,8.487115918,0.831867555,0.080052435,0.00018872,72,0
Ross 345,23.93041306,0.833249274,0.910509182,0.039804418,70,1
LP 299-36,14.93654565,0.834121938,0.497477014,3.80E-05,72,0
Ross 346,185.1860852,0.834412827,0.843663072,0.007941397,71,1
BPM 17113,109.8916266,0.834703715,-0.937241808,0.000131768,72,0
,14.27702527,0.836812654,0.008173959,0.007941397,72,0
LFT 264,22.9430481,0.838048929,0.153618063,0.337269315,61,0
Steph 350,250.0006667,0.838630706,-0.142186156,0.012131261,70,1
Ross 370 L,14.17607946,0.838994316,1.012087344,0.007514425,71.5,1
LFT 266,14.17607946,0.838994316,1.012087344,0.006024084,72,1
,17.19183442,0.840303313,-0.442731854,0.056485729,67,0
,15.41914248,0.843866693,-0.770650131,0.409242712,53,0
LTT 17492,151.5162515,0.845612023,0.788714289,0.002207342,72,0
,13.56244332,0.846193799,1.392452766,0.005295272,72,1
Ross 371,250.0006667,0.849102681,1.054702467,0.002629501,73.5,1
LTT 11081,243.9031224,0.84975718,0.43764131,0.009460207,72,0
,15.58702913,0.850266234,0.66459229,0.016289668,71.5,1
LTT 11085,238.0959381,0.853029672,0.56665023,0.014451392,72,0
,256.4109064,0.857392995,-0.051952634,0.879016953,51.5,0
Zeta(1) Reticuli,10.69937664,0.858192938,-1.068723279,0.602544603,52,0
Kappa Ceti,9.586816872,0.858411104,0.055646914,0.93755904,55,0
Zeta(2) Reticuli,11.4431678,0.860083711,-1.069945009,0.912006716,51,0
,454.5458212,0.863501647,0.154548905,0.75161236,52,1
,454.5458212,0.863865258,0.154577994,0.001599053,72,0
82 Eridani,6.292343422,0.863647092,-0.745953722,0.672963573,55,0
LTT 11103,303.030853,0.865174255,0.91030556,0.188783686,63,1
LTT 17505,158.7312087,0.869683022,-0.089855368,0.006192865,72,1
LP 355-64,222.2229722,0.870264798,0.470860743,0.01659253,67,1
LP 355-65,222.2229722,0.871791961,0.470657122,3.47E-05,72,0
,16.84492091,0.870264798,0.048403798,0.000301875,72,0
,15.30142532,0.871282907,0.73021667,0.000149904,72,0
LTT 11117,18.25731172,0.875500786,0.200916486,0.003871521,72,0
LTT 1601,181.8190985,0.876373451,-0.105272443,0.963827281,52,0
,181.8190985,0.876373451,-0.105272443,0.003466405,72,0
,166.6676667,0.877682448,0.412072236,0.013424809,70,1
,166.6676667,0.877682448,0.412072236,0.003800854,72,0
L 1307-14,166.6676667,0.878191502,0.411868615,0.004245057,72,0
,227.2734606,0.880154997,-0.8696103,0.183638557,65,0
,227.2734606,0.880082275,-0.869581211,0.033413929,72,0
,144.9286862,0.880300441,-0.6937102,0.313310724,60,0
,15.04868304,0.883718378,-0.078045306,0.141892151,65,0
,161.2913559,0.88415471,-0.000290888,8.09E-05,72,0
LP 532-81,129.8714132,0.886045484,0.099338323,0.000194007,72,0
LTT 11134,166.6676667,0.889608864,0.332863377,0.000251086,72,0
,312.5005333,0.890626973,-0.509723408,0.597020171,58,0
Steph 367,250.0006667,0.894117631,0.170373224,0.035969062,67,1
,13.93955047,0.897099236,-0.314479242,0.074463703,67,0
LP 356-106,181.8190985,0.898044622,0.459312481,0.001258513,72,0
,16.73237885,0.899426341,-1.087892812,0.151342097,65,0
LP 772-72,232.5588562,0.900226284,-0.24792402,0.000911698,72,0
LP 772-73,232.5588562,0.900226284,-0.247865843,0.000839168,72,0
LFT 286,17.37071483,0.902117057,-0.462715874,0.000660456,35,1
,17.37071483,0.902117057,-0.462686785,0.00079405,73,1
,181.8190985,0.902989722,-0.177238186,0.02937141,70,0
Hy 3,22.13142893,0.905898604,0.347902298,0.199510446,55,1
,22.13142893,0.905898604,0.347902298,0.021277369,66,1
Hy 207,16.03604575,0.905898604,0.347815031,0.010762258,67,0
Kappa Reticuli,17.58417936,0.909752873,-1.097579389,3.499666849,45,2
L 128-037,17.58417936,0.910189205,-1.097433945,0.013424809,72,0
,19.50173001,0.911861812,0.247167711,0.004091502,73,1
,153.8472372,0.912298144,0.661363431,0.253495786,55,1
Epsilon Eridani,3.323745112,0.918770407,-0.146142236,0.299208742,62,0
,12.14966655,0.921897455,-0.752731418,0.003280032,73.5,1
,28.33449609,0.924515449,0.490350253,0.000149904,72,0
LTT 1682,151.5162515,0.925679002,-0.087179196,0.001147772,72,0
LP 54-19,212.7667408,0.9263335,1.204597161,0.000846933,72,0
,11.73755817,0.9312786,-0.827489687,0.043644874,67,0
Rob 233,142.8583095,0.934042038,0.058090375,0.000505636,75,1
LFT 295,42.92233851,0.934914703,-0.756222076,9.55E-05,74.5,1
,16.84492091,0.935132869,0.004276057,4.78666881,48,0
LTT 1704,238.0959381,0.935278313,-0.712850644,0.002963984,73,1
LDS 3512,232.5588562,0.936732754,0.308836011,0.003766006,72,0
LP 413-19,232.5588562,0.936805476,0.308777833,0.002269187,72,0
Ross 578,15.44290406,0.941605131,-0.18131062,0.001293773,72,1
Wolf 1246,169.4925088,0.944659458,0.432899832,0.001922501,73.1,1
Wolf 204,185.1860852,0.945023068,0.441975544,0.002488125,73.5,1
,238.0959381,0.945313956,0.581398263,0.115865477,65,1
,238.0959381,0.945241234,0.581427351,0.00349848,72,0
Wolf 205,208.3341333,0.945386678,0.442033722,0.002187104,73.5,1
LTT 1734,21.32978029,0.9504045,-0.045814893,0.839452775,49,0
LTT 1735,163.9354429,0.951204442,-1.202211878,0.003871521,72,0
LTT 1736,133.3345833,0.952295273,-0.026354472,0.253495786,60,1
,22.32889699,0.953676992,0.060301126,0.063087177,70,1
Wolf 1057,22.18046745,0.958622092,0.21610085,0.002936809,70.5,1
,238.0959381,0.96138553,-0.879907742,0.115865477,64,0
,243.9031224,0.962549082,-0.408057979,0.108630725,64,1
LP 832-45,243.9031224,0.962694527,-0.408145246,0.000288288,72,0
Delta Eridani,9.679107332,0.963639913,-0.140818982,3.162456379,60,2
,151.5162515,0.964076246,-0.144396907,0.00026292,72,0
,161.2913559,0.964439856,0.288299304,0.02354616,70,1
,161.2913559,0.963930801,0.288212037,0.010762258,70,1
,222.2229722,0.965457965,0.800757061,0.353165127,60,1
HZ 314,22.47932849,0.965530687,0.430107305,0.023983937,48,1
HZ 293,20.62664225,0.965530687,0.429816417,0.01819343,50,1
HZ 316,19.42606172,0.965821575,0.431416302,0.095488249,62,1
HZ 320,21.5131283,0.965967019,0.429525529,0.014720077,53,1
Wolf 219,17.77137615,0.967276016,0.319307987,0.000231111,72,0
,208.3341333,0.969021345,0.205279809,0.082403715,68,1
,163.9354429,0.969966732,-0.655516578,0.373232102,60,0
LP 31-218,17.22139111,0.972439282,1.280955316,0.007724962,72,0
LTT 11249 ,19.31365534,0.973311946,1.195812337,0.06024765,67,1
LTT 11250,19.31365534,0.973384668,1.195899603,0.009815251,72.5,1
,19.31365534,0.973384668,1.195899603,0.007242608,72,0
,14.5252778,0.974330055,0.454890981,0.026297983,67,1
ADS 2756,208.3341333,0.974402777,-0.488343125,0.188783686,65,0
,208.3341333,0.974402777,-0.488343125,0.008707608,73,0
Beta Reticuli,22.89058015,0.975493608,-1.100197383,12.59081945,60,2
Wolf 225,20.45805002,0.975711774,0.720646448,0.199510446,61,0
LTT 11257,20.45805002,0.975711774,0.720675537,0.114803164,62,0
HZ 1284,20.58423392,0.977820713,0.416115582,0.16594406,40,0
LTT 1777,243.9031224,0.978911544,-0.184132236,0.004323983,72.5,1
LTT 11262,12.56034463,0.980075097,0.14925474,0.000214694,72,0
27 Tau(6) Eridani,17.83466538,0.980438707,-0.394502589,5.702129946,43,2
HZ 1726,22.18046745,0.982329481,0.418704488,0.087085925,46,0
,20.84133548,0.983420311,0.046105781,0.014451392,71,1
,222.2229722,0.986620082,1.104938861,0.01190983,73,1
LTT 1791,384.6158179,0.99221968,-1.099731962,0.93755904,55,0
vB 170 Hyades,370.3708204,0.995128562,0.414573875,0.096371835,66,1
,9.55039427,0.996146671,-0.100763675,0.000607914,74,1
LP 593-68,14.67412944,0.996801169,-0.017075138,1.16E-05,72,0
Wolf 227,96.15557951,1.002764377,0.294582489,0.00026292,74.5,1
,243.9031224,1.005964148,0.488721279,0.380171348,58,0
,22.0340002,1.00676409,1.065058087,0.301977423,60,0
,19.35097912,1.010182027,-0.642310254,0.004527776,72.5,1
LTT 11292,212.7667408,1.010618359,0.287484817,0.744721199,55,1
Steph 430,149.254848,1.012363688,-0.151756378,0.006308005,73,1
LTT 11294,212.7667408,1.012509132,1.038383638,0.954990427,50,1
,14.33828751,1.012945465,-0.087615528,0.044048735,70,0
Ross 23,18.66565275,1.016290679,0.932383975,0.013674407,71.5,1
LTT 1829,181.8190985,1.022617498,-0.430718171,0.510488151,58,0
,20.33340557,1.024580993,1.326915653,0.178633654,64,0
,188.6801286,1.024871881,-0.707061969,0.082403715,64,0
,147.0599569,1.025162769,-0.012217305,0.114803164,64,0
,147.0599569,1.025162769,-0.012217305,0.004284338,73,1
Wolf 1322,22.83835186,1.033307639,0.452971119,0.004053989,74,1
LFT 324,25.71342535,1.035562023,0.894597597,0.001994653,73.5,1
LTT 11318,17.64613785,1.037452796,0.141371669,0.000121285,72,0
Steph 442,232.5588562,1.040725289,-0.397586004,0.012131261,70,1
LTT 11321,18.25731172,1.046688497,0.613570499,0.114803164,61,0
,18.1251453,1.047415717,0.007039495,2.032427764,46,0
LTT 11337,24.45669575,1.055706031,0.002007129,0.242086049,58,1
,17.40089138,1.057524083,0.381790774,1.148161408,55,0
Rob 256,158.7312087,1.060214799,0.097912971,0.00152708,75,1
LTT 11332,238.0959381,1.062178294,1.444958088,0.023116373,70,1
LTT 1864,23.20904104,1.06276007,-0.457508975,2.630392859,41,2
,192.308559,1.066323451,1.211491211,0.267899512,62,1
,20.29219466,1.066323451,-0.33204889,0.048298695,70,1
LP 833-42,123.4581401,1.069959554,-0.408232512,0.001513079,73.5,1
,232.5588562,1.07017772,0.661654319,2.910869775,47,0
L 374-20,526.3161061,1.07054133,-0.68259827,0.09816361,72,0
Ross 587,13.76728233,1.070686774,0.584743477,0.013928646,71,1
,204.0824493,1.076940871,-1.110756625,1.018592309,53,0
,238.0959381,1.078831644,-0.139190008,0.75161236,52,2
,243.9031224,1.079631586,1.223010385,0.069174027,70,1
Ross 27,232.5588562,1.079922475,0.862338095,0.001958245,73.5,1
,11.8484146,1.080213363,1.12765723,0.000401637,72,0
L 229-091,15.41914248,1.081813248,-0.916094236,0.003907345,73.5,1
LTT 11362,277.7783778,1.084794852,1.329330025,0.356433084,55,1
Ross 28,13.29277079,1.087121958,0.916210591,0.000613539,73.5,1
,125.0013333,1.087703734,-0.912807199,0.000501,72,0
Ross 29,16.16541013,1.088430955,0.879704121,0.000772409,73.5,1
,19.65485132,1.096648547,1.019272283,0.114803164,63,1
LTT 1901,250.0006667,1.097084879,-0.942448707,0.001541211,72,0
,270.2708869,1.099048374,0.050498193,0.194072969,63,0
,217.392071,1.102466311,-0.060359303,0.072434262,65,0
,434.782992,1.102684477,0.271951386,0.064854734,72,1
Omicron(2) Eridani,4.863275393,1.103775308,-0.109432144,0.34353993,61,0
40 Eridani B,4.863275393,1.10421164,-0.109344878,0.003161384,34,1
DY Eridani,4.863275393,1.10421164,-0.109344878,0.000691584,74.5,1
LTT 1919 ,94.34138933,1.10988396,-0.197513094,0.003466405,72,0
Rob 270,105.2647412,1.110829347,0.151930911,0.000285645,74,1
,13.24012163,1.111120235,-0.917374144,0.134263262,65,0
Gamma Dorado,22.52992422,1.111411123,-0.879442321,8.71056132,44,2
LP 834-41,19.35097912,1.112865564,-0.450702191,0.006192865,70,1
LTT 11395,185.1860852,1.114901782,1.309520538,0.004167573,73,1
Epsilon Reticuli,14.93654565,1.115338114,-1.022384787,3.251061109,62,2
LTT 1935,217.392071,1.119701437,-0.852157007,0.002187104,74,1
,217.392071,1.129082582,0.904545974,0.33417706,55,1
LTT 11407,238.0959381,1.129518914,0.370271601,0.003161384,72,0
,18.63092694,1.130682467,0.678991257,0.000235408,72,0
BPM 85717,96.15557951,1.131046077,0.334085108,0.000549338,74.5,1
LOWNE 1,14.27702527,1.131191521,0.33798301,0.000165888,72,0
LOWNE 2,16.93032779,1.131409688,0.338099365,0.000125837,72,0
LP 415-1446,238.0959381,1.13184602,0.268751616,8.71E-05,72,0
LFT 349,81.30286304,1.132718685,-0.824348095,0.000103706,38,1
,250.0006667,1.135554845,0.16208291,0.331113157,55,1
VA 297,400.0004167,1.139336391,0.289782833,0.013301723,70,1
